'Participant','Experiment','Type','Number','Correct','Aha','Impasse','Pleasure','Surprise','Certain'
248,3,2,15,1,20,0,85,0,95
248,3,2,16,1,20,0,75,0,100
248,3,2,17,0,0,100,51,100,0
248,3,2,18,1,15,8,80,0,90
248,3,2,19,1,100,70,90,65,100
248,3,2,20,0,0,100,100,100,0
249,3,1,1,0,30,70,40,60,60
249,3,1,2,1,80,60,91,30,80
249,3,1,3,0,0,100,0,100,0
249,3,1,4,0,70,39,71,40,70
249,3,1,5,1,70,43,70,31,60
249,3,1,6,1,70,14,19,20,65
249,3,1,7,NA,0,100,0,89,0
249,3,1,8,0,55,40,60,41,60
249,3,1,9,1,91,30,90,21,91
249,3,1,10,0,30,80,30,70,30
249,3,2,1,0,17,82,25,72,39
249,3,2,2,0,36,79,32,69,51
249,3,2,3,0,0,100,0,100,0
249,3,2,4,0,70,61,56,41,73
249,3,2,5,0,0,100,0,100,0
249,3,2,6,1,14,100,27,82,28
249,3,2,7,0,70,64,65,45,75
249,3,2,8,1,100,0,100,0,100
249,3,2,9,1,68,45,61,28,81
249,3,2,10,0,0,100,3,49,2
249,3,2,11,1,70,28,71,32,78
249,3,2,12,1,90,1,91,10,92
249,3,2,13,0,5,99,91,89,19
249,3,2,14,1,65,41,62,39,86
249,3,2,15,1,90,6,89,7,92
249,3,2,16,1,100,0,100,0,100
249,3,2,17,1,100,0,100,0,100
249,3,2,18,1,100,30,100,0,100
249,3,2,19,0,14,100,82,87,28
249,3,2,20,1,81,10,80,19,85
250,3,1,1,1,91,48,30,76,100
250,3,1,2,1,100,2,100,1,100
250,3,1,3,0,38,32,88,99,90
250,3,1,4,1,90,71,100,0,100
250,3,1,5,1,95,7,100,0,100
250,3,1,6,1,30,45,40,80,70
250,3,1,7,NA,71,29,71,2,100
250,3,1,8,1,30,10,63,13,81
250,3,1,9,1,50,1,6,1,100
250,3,1,10,0,2,100,62,60,1
250,3,2,1,1,100,0,100,0,100
250,3,2,2,0,0,100,15,100,10
250,3,2,3,0,3,100,21,100,2
250,3,2,4,0,40,80,20,91,80
250,3,2,5,0,2,99,68,100,10
250,3,2,6,1,68,34,100,100,82
250,3,2,7,1,100,0,100,0,100
250,3,2,8,1,96,6,100,35,95
250,3,2,9,1,100,3,100,0,100
250,3,2,10,0,23,96,28,100,57
250,3,2,11,1,100,0,100,0,100
250,3,2,12,1,96,6,100,10,94
250,3,2,13,0,20,84,8,91,19
250,3,2,14,1,100,0,100,0,100
250,3,2,15,1,100,6,100,0,100
250,3,2,16,1,100,0,100,0,100
250,3,2,17,0,90,16,32,100,86
250,3,2,18,0,0,100,7,82,0
250,3,2,19,0,88,61,31,100,90
250,3,2,20,1,100,0,0,100,100
251,3,1,1,1,100,12,100,73,98
251,3,1,2,1,97,100,45,98,25
251,3,1,3,0,100,58,82,92,87
251,3,1,4,0,100,36,71,93,0
251,3,1,5,0,54,83,57,75,9
251,3,1,6,1,88,62,84,91,47
251,3,1,7,NA,100,88,17,79,69
251,3,1,8,1,86,44,77,67,77
251,3,1,9,1,95,6,85,59,99
251,3,1,10,1,100,20,66,72,85
251,3,2,1,0,14,79,56,38,0
251,3,2,2,0,0,100,0,50,0
251,3,2,3,0,18,76,35,58,19
251,3,2,4,0,0,100,0,77,0
251,3,2,5,0,0,100,4,50,0
251,3,2,6,0,24,100,34,55,0
251,3,2,7,0,64,81,42,74,0
251,3,2,8,1,100,9,100,73,100
251,3,2,9,0,0,100,0,72,0
251,3,2,10,0,0,100,4,50,0
251,3,2,11,1,81,71,82,57,90
251,3,2,12,0,0,100,0,50,0
251,3,2,13,1,100,8,100,79,100
251,3,2,14,1,100,2,94,68,98
251,3,2,15,1,100,29,94,90,94
251,3,2,16,1,73,37,81,26,92
251,3,2,17,0,23,65,61,34,7
251,3,2,18,1,87,14,94,62,96
251,3,2,19,1,93,25,100,37,100
251,3,2,20,1,87,32,94,83,44
252,3,1,1,0,90,40,90,20,90
252,3,1,2,1,100,5,100,90,100
252,3,1,3,0,70,50,60,35,91
252,3,1,4,0,99,60,99,70,100
252,3,1,5,0,70,70,80,70,80
252,3,1,6,0,2,0,5,80,0
252,3,1,7,NA,10,97,2,86,10
252,3,1,8,0,90,59,98,90,95
252,3,1,9,1,100,7,100,90,100
252,3,1,10,0,95,95,100,65,95
252,3,2,1,0,0,90,0,8,0
252,3,2,2,0,56,56,41,20,39
252,3,2,3,0,0,20,60,0,19
252,3,2,4,0,54,64,55,17,29
252,3,2,5,0,10,90,20,70,39
252,3,2,6,0,30,80,80,80,50
252,3,2,7,0,10,30,60,20,9
252,3,2,8,1,100,0,100,100,100
252,3,2,9,0,10,40,20,5,9
252,3,2,10,0,8,40,90,7,3
252,3,2,11,1,100,5,99,40,99
252,3,2,12,0,60,20,70,55,59
252,3,2,13,0,20,60,57,60,9
252,3,2,14,1,100,56,100,70,100
252,3,2,15,0,20,90,10,20,19
252,3,2,16,0,60,70,91,10,70
252,3,2,17,0,0,70,0,59,0
252,3,2,18,1,20,70,66,60,19
252,3,2,19,0,100,20,100,95,100
252,3,2,20,0,0,100,0,100,0
253,3,1,1,0,0,100,0,0,0
253,3,1,2,0,0,100,0,50,0
253,3,1,3,1,9,10,20,10,50
253,3,1,4,0,40,70,29,30,60
253,3,1,5,0,0,20,0,0,0
253,3,1,6,1,51,40,62,20,61
253,3,1,7,NA,50,30,40,19,100
253,3,1,8,0,1,80,10,50,1
253,3,1,9,1,7,6,25,18,67
253,3,1,10,0,0,100,0,0,0
253,3,2,1,0,0,100,0,0,0
253,3,2,2,0,0,100,0,0,0
253,3,2,3,0,0,100,0,0,0
253,3,2,4,0,0,100,0,0,0
253,3,2,5,0,0,100,0,0,0
253,3,2,6,0,0,100,0,0,0
253,3,2,7,0,0,100,0,0,0
253,3,2,8,0,0,100,0,0,0
253,3,2,9,1,10,80,27,22,23
253,3,2,10,0,0,100,0,0,0
253,3,2,11,1,41,68,67,32,83
253,3,2,12,1,31,71,24,28,32
253,3,2,13,0,0,100,0,0,0
253,3,2,14,1,26,74,59,38,72
253,3,2,15,0,0,100,0,0,0
253,3,2,16,1,14,20,66,23,90
253,3,2,17,1,64,34,69,27,70
253,3,2,18,0,84,88,66,30,9
253,3,2,19,1,36,36,67,38,90
253,3,2,20,1,60,70,70,29,72
254,3,1,1,0,40,90,80,0,20
254,3,1,2,1,90,60,90,0,100
254,3,1,3,1,60,70,80,20,70
254,3,1,4,0,0,100,100,0,0
254,3,1,5,0,0,100,80,20,0
254,3,1,6,0,0,20,50,70,50
254,3,1,7,NA,0,100,100,0,0
254,3,1,8,1,70,80,80,0,80
254,3,1,9,1,0,10,80,0,90
254,3,1,10,0,0,80,60,50,30
254,3,2,1,0,0,100,50,0,0
254,3,2,2,0,0,100,70,0,0
254,3,2,3,0,10,100,50,0,10
254,3,2,4,1,100,30,80,0,100
254,3,2,5,1,80,80,60,0,20
254,3,2,6,0,0,100,50,0,0
254,3,2,7,0,100,70,70,0,10
254,3,2,8,0,70,80,50,0,0
254,3,2,9,0,0,100,50,0,0
254,3,2,10,0,0,100,50,0,0
254,3,2,11,0,100,20,80,0,100
254,3,2,12,1,100,20,80,0,100
254,3,2,13,0,70,100,50,0,0
254,3,2,14,1,100,0,70,0,100
254,3,2,15,0,10,100,50,0,8
254,3,2,16,1,100,40,80,0,100
254,3,2,17,1,100,20,80,0,90
254,3,2,18,0,0,100,50,0,0
254,3,2,19,1,100,70,80,0,100
254,3,2,20,1,100,40,80,0,100
255,3,1,1,0,70,73,49,30,60
255,3,1,2,1,100,86,83,69,100
255,3,1,3,1,0,0,71,0,100
255,3,1,4,0,2,51,51,50,50
255,3,1,5,0,1,93,20,51,10
255,3,1,6,0,0,21,70,12,39
255,3,1,7,NA,10,44,50,3,99
255,3,1,8,0,39,49,46,50,49
255,3,1,9,1,6,1,49,6,60
255,3,1,10,1,1,42,50,50,52
255,3,2,1,0,1,91,44,32,24
255,3,2,2,0,2,98,4,49,20
255,3,2,3,0,2,97,48,48,7
255,3,2,4,0,3,98,2,48,6
255,3,2,5,0,1,97,0,47,5
255,3,2,6,0,1,99,9,3,6
255,3,2,7,0,2,97,19,48,8
255,3,2,8,0,7,92,49,50,11
255,3,2,9,0,4,97,5,50,2
255,3,2,10,0,4,97,51,51,15
255,3,2,11,0,23,51,50,49,29
255,3,2,12,0,25,96,49,50,6
255,3,2,13,0,50,44,49,49,50
255,3,2,14,0,3,84,7,50,8
255,3,2,15,0,0,89,49,52,15
255,3,2,16,0,40,45,46,31,33
255,3,2,17,0,4,99,3,2,5
255,3,2,18,0,3,57,63,48,30
255,3,2,19,0,88,98,47,49,11
255,3,2,20,0,2,94,24,1,31
256,3,1,1,0,12,97,12,27,3
256,3,1,2,0,100,61,100,33,100
256,3,1,3,0,58,49,89,75,18
256,3,1,4,1,100,20,99,21,100
256,3,1,5,0,12,97,91,89,0
256,3,1,6,0,0,99,13,70,0
256,3,1,7,NA,93,61,93,24,100
256,3,1,8,0,87,58,91,81,90
256,3,1,9,1,20,18,70,30,79
256,3,1,10,1,77,92,82,59,81
256,3,2,1,1,72,67,56,20,80
256,3,2,2,0,0,100,0,0,0
256,3,2,3,0,0,100,0,0,0
256,3,2,4,0,0,100,3,10,0
256,3,2,5,0,0,100,0,0,0
256,3,2,6,0,30,76,45,73,50
256,3,2,7,0,0,100,0,0,0
256,3,2,8,1,100,5,100,10,100
256,3,2,9,0,24,71,19,10,29
256,3,2,10,0,0,93,0,3,0
256,3,2,11,1,100,0,100,4,100
256,3,2,12,1,100,13,100,9,100
256,3,2,13,1,100,0,100,10,100
256,3,2,14,1,100,0,100,3,100
256,3,2,15,1,100,29,100,30,100
256,3,2,16,1,100,1,100,15,100
256,3,2,17,1,100,23,100,16,96
256,3,2,18,1,95,22,99,8,91
256,3,2,19,1,100,0,100,10,100
256,3,2,20,1,88,15,97,24,87
257,3,1,1,0,0,87,0,0,0
257,3,1,2,0,2,72,1,2,0
257,3,1,3,1,8,74,6,6,19
257,3,1,4,1,32,92,30,35,27
257,3,1,5,0,75,44,75,60,84
257,3,1,6,1,13,60,14,12,18
257,3,1,7,NA,100,0,100,43,100
257,3,1,8,0,0,94,0,0,NA
257,3,1,9,1,73,0,73,20,56
257,3,1,10,0,17,72,17,17,16
257,3,2,1,1,98,33,91,25,100
257,3,2,2,0,41,78,40,38,33
257,3,2,3,1,63,66,67,33,66
257,3,2,4,0,0,99,0,0,0
257,3,2,5,0,0,99,0,0,0
257,3,2,6,0,30,100,19,33,30
257,3,2,7,0,30,70,29,29,28
257,3,2,8,0,36,35,39,25,41
257,3,2,9,0,38,69,38,34,39
257,3,2,10,0,37,68,31,27,30
257,3,2,11,1,87,5,92,29,100
257,3,2,12,1,100,4,85,28,100
257,3,2,13,1,91,15,91,30,93
257,3,2,14,1,99,4,98,29,100
257,3,2,15,1,86,13,88,22,99
257,3,2,16,1,85,0,88,42,91
257,3,2,17,1,83,22,83,36,95
257,3,2,18,1,75,4,70,9,47
257,3,2,19,1,78,29,79,35,73
257,3,2,20,1,59,73,65,42,71
258,3,1,1,0,9,80,77,31,74
258,3,1,2,1,86,54,92,8,95
258,3,1,3,1,60,41,41,11,98
258,3,1,4,1,92,36,90,60,88
258,3,1,5,1,79,81,83,59,63
258,3,1,6,1,12,92,81,7,81
258,3,1,7,NA,0,100,0,50,0
258,3,1,8,1,10,66,25,16,12
258,3,1,9,1,0,4,62,4,87
258,3,1,10,1,26,11,81,3,97
258,3,2,1,1,91,71,94,71,100
258,3,2,2,1,81,89,90,69,65
258,3,2,3,0,0,100,0,51,0
258,3,2,4,0,0,100,0,0,0
258,3,2,5,1,83,88,83,54,81
258,3,2,6,1,91,82,90,71,100
258,3,2,7,0,0,100,0,51,0
258,3,2,8,1,78,76,80,77,80
258,3,2,9,1,93,85,85,63,86
258,3,2,10,0,0,100,0,51,0
258,3,2,11,1,88,81,92,27,84
258,3,2,12,1,69,79,70,52,85
258,3,2,13,1,80,85,90,69,96
258,3,2,14,1,90,19,89,20,99
258,3,2,15,1,93,89,89,52,85
258,3,2,16,1,10,10,90,10,99
258,3,2,17,1,89,80,100,60,99
258,3,2,18,1,100,88,100,53,98
258,3,2,19,1,85,78,85,53,97
258,3,2,20,1,94,79,92,37,88
259,3,1,1,0,0,100,15,50,0
259,3,1,2,1,90,60,85,81,100
259,3,1,3,1,25,50,55,60,99
259,3,1,4,1,75,55,60,70,100
259,3,1,5,0,65,80,70,70,35
259,3,1,6,0,0,60,50,50,0
259,3,1,7,NA,85,70,90,80,100
259,3,1,8,0,50,45,47,50,100
259,3,1,9,1,10,68,40,65,65
259,3,1,10,1,75,60,90,85,95
259,3,2,1,0,40,75,35,70,10
259,3,2,2,0,55,60,55,50,0
259,3,2,3,0,10,85,50,58,0
259,3,2,4,0,0,100,30,50,0
259,3,2,5,0,0,90,35,50,0
259,3,2,6,0,55,60,55,50,29
259,3,2,7,1,60,80,25,60,100
259,3,2,8,1,30,45,40,60,100
259,3,2,9,0,0,100,30,0,0
259,3,2,10,0,0,0,0,0,0
259,3,2,11,1,30,45,40,40,100
259,3,2,12,1,70,35,80,70,100
259,3,2,13,0,25,50,10,50,19
259,3,2,14,1,55,61,62,61,100
259,3,2,15,0,0,100,40,50,0
259,3,2,16,1,55,75,55,50,100
259,3,2,17,1,70,35,70,60,100
259,3,2,18,1,70,70,77,70,100
259,3,2,19,0,60,70,55,65,35
259,3,2,20,1,75,70,50,60,34
260,3,1,1,1,5,95,20,10,10
260,3,1,2,1,85,80,90,70,95
260,3,1,3,1,35,5,30,0,70
260,3,1,4,1,90,NA,95,50,80
260,3,1,5,1,90,95,80,95,85
260,3,1,6,1,45,10,65,30,80
260,3,1,7,NA,50,20,70,10,60
260,3,1,8,1,15,70,50,50,30
260,3,1,9,0,10,0,10,5,75
260,3,1,10,1,70,20,80,5,85
260,3,2,1,0,0,100,0,0,0
260,3,2,2,0,0,100,0,0,0
260,3,2,3,0,0,100,0,0,0
260,3,2,4,0,0,100,0,0,0
260,3,2,5,0,0,100,0,0,0
260,3,2,6,1,20,80,30,50,60
260,3,2,7,0,0,100,0,0,0
260,3,2,8,0,0,100,0,0,0
260,3,2,9,0,0,100,0,0,0
260,3,2,10,1,70,30,70,80,80
260,3,2,11,1,80,5,70,15,100
260,3,2,12,1,90,25,85,75,100
260,3,2,13,0,0,100,0,0,0
260,3,2,14,1,80,25,75,40,90
260,3,2,15,0,0,100,0,0,0
260,3,2,16,1,75,10,75,20,100
260,3,2,17,1,90,50,80,70,100
260,3,2,18,1,80,10,80,25,100
260,3,2,19,1,70,0,60,10,100
260,3,2,20,0,0,100,0,0,0
261,3,1,1,0,1,100,50,50,1
261,3,1,2,1,60,55,65,45,100
261,3,1,3,1,75,70,80,60,80
261,3,1,4,1,45,25,50,25,100
261,3,1,5,1,90,80,90,70,95
261,3,1,6,1,60,40,50,30,80
261,3,1,7,NA,40,80,55,55,100
261,3,1,8,0,30,80,50,40,60
261,3,1,9,0,10,0,50,1,100
261,3,1,10,1,20,20,55,30,90
261,3,2,1,1,80,80,80,70,90
261,3,2,2,0,0,100,50,50,0
261,3,2,3,1,45,85,55,65,80
261,3,2,4,0,0,100,50,50,0
261,3,2,5,1,90,80,75,80,95
261,3,2,6,1,30,65,60,45,100
261,3,2,7,1,80,70,70,60,100
261,3,2,8,1,80,85,70,70,70
261,3,2,9,1,80,85,70,70,100
261,3,2,10,0,0,100,50,50,0
261,3,2,11,1,0,0,50,0,100
261,3,2,12,1,60,70,60,60,90
261,3,2,13,1,65,75,70,65,100
261,3,2,14,1,5,0,50,5,100
261,3,2,15,1,70,75,70,80,100
261,3,2,16,1,10,5,50,15,100
261,3,2,17,1,60,65,55,70,100
261,3,2,18,1,60,40,55,55,100
261,3,2,19,1,5,0,55,0,100
261,3,2,20,1,20,60,60,60,80
262,3,1,1,0,1,100,0,0,0
262,3,1,2,1,81,67,81,56,100
262,3,1,3,0,60,100,50,20,80
262,3,1,4,0,4,NA,50,12,NA
262,3,1,5,0,0,100,3,100,0
262,3,1,6,1,80,41,51,81,100
262,3,1,7,NA,0,100,50,100,0
262,3,1,8,0,0,100,0,100,0
262,3,1,9,1,3,2,51,2,81
262,3,1,10,0,0,100,0,100,0
262,3,2,1,1,52,23,69,0,100
262,3,2,2,1,72,70,63,53,79
262,3,2,3,0,52,85,51,53,26
262,3,2,4,0,11,100,49,49,4
262,3,2,5,0,0,99,0,100,1
262,3,2,6,0,1,100,1,51,0
262,3,2,7,0,0,99,48,49,0
262,3,2,8,1,61,46,51,50,100
262,3,2,9,0,0,100,0,51,0
262,3,2,10,0,43,100,48,52,3
262,3,2,11,1,41,55,50,50,100
262,3,2,12,1,15,93,49,54,50
262,3,2,13,0,1,100,0,0,0
262,3,2,14,1,81,62,79,55,100
262,3,2,15,0,0,100,0,100,0
262,3,2,16,1,48,38,70,17,100
262,3,2,17,1,51,76,53,55,100
262,3,2,18,0,0,100,51,50,0
262,3,2,19,1,14,66,51,23,100
262,3,2,20,1,64,66,60,82,100
263,3,1,1,0,5,100,0,0,0
263,3,1,2,1,95,80,100,80,100
263,3,1,3,1,10,65,50,30,40
263,3,1,4,0,0,0,50,50,0
263,3,1,5,1,70,60,55,60,60
263,3,1,6,1,40,40,70,60,95
263,3,1,7,NA,0,100,0,0,0
263,3,1,8,1,65,55,60,50,98
263,3,1,9,1,10,0,65,10,97
263,3,1,10,1,70,50,60,55,90
263,3,2,1,0,0,100,50,50,0
263,3,2,2,0,0,100,50,50,0
263,3,2,3,0,0,100,50,50,0
263,3,2,4,0,15,90,50,50,0
263,3,2,5,0,0,100,50,50,0
263,3,2,6,0,20,80,50,50,40
263,3,2,7,0,40,80,50,50,30
263,3,2,8,1,65,5,60,10,98
263,3,2,9,1,75,65,80,60,90
263,3,2,10,0,0,96,50,50,10
263,3,2,11,0,0,100,50,50,0
263,3,2,12,1,80,40,70,40,100
263,3,2,13,0,0,100,45,50,10
263,3,2,14,1,60,10,60,40,98
263,3,2,15,1,80,55,60,55,85
263,3,2,16,1,90,30,91,5,100
263,3,2,17,1,85,80,55,60,100
263,3,2,18,1,80,20,70,19,98
263,3,2,19,1,90,75,90,5,100
263,3,2,20,1,80,70,60,70,80
264,3,1,1,0,31,50,51,51,50
264,3,1,2,0,2,99,25,5,9
264,3,1,3,1,61,41,50,39,70
264,3,1,4,1,94,9,88,54,97
264,3,1,5,1,100,73,50,60,100
264,3,1,6,1,29,39,50,9,46
264,3,1,7,NA,61,25,52,51,70
264,3,1,8,1,30,11,50,0,65
264,3,1,9,0,65,28,70,71,70
264,3,1,10,0,9,99,39,28,21
264,3,2,1,0,15,100,30,80,15
264,3,2,2,0,0,100,0,0,0
264,3,2,3,0,5,100,40,60,5
264,3,2,4,0,0,100,14,50,0
264,3,2,5,0,0,100,0,50,0
264,3,2,6,1,10,100,21,50,10
264,3,2,7,0,6,100,9,51,7
264,3,2,8,0,0,100,9,71,2
264,3,2,9,0,0,100,0,0,0
264,3,2,10,0,0,100,0,50,0
264,3,2,11,0,0,100,0,0,0
264,3,2,12,0,10,98,19,55,9
264,3,2,13,0,0,100,0,0,0
264,3,2,14,1,95,8,100,0,95
264,3,2,15,0,11,98,20,50,11
264,3,2,16,0,0,100,0,0,0
264,3,2,17,1,89,26,100,20,90
264,3,2,18,0,0,100,0,0,0
264,3,2,19,0,0,100,0,50,0
264,3,2,20,0,0,100,0,0,0
265,3,1,1,0,0,100,0,1,0
265,3,1,2,1,22,98,91,75,85
265,3,1,3,0,13,92,68,43,13
265,3,1,4,0,12,100,54,64,0
265,3,1,5,1,5,60,57,22,9
265,3,1,6,1,18,8,90,35,85
265,3,1,7,NA,11,29,84,11,98
265,3,1,8,1,3,100,50,62,2
265,3,1,9,0,17,70,84,42,70
265,3,1,10,0,76,68,96,77,100
265,3,2,1,0,2,100,50,56,0
265,3,2,2,0,0,100,51,49,0
265,3,2,3,0,4,93,58,46,3
265,3,2,4,0,18,98,63,62,1
265,3,2,5,0,0,100,50,50,0
265,3,2,6,0,0,100,55,48,0
265,3,2,7,0,5,100,58,47,0
265,3,2,8,0,0,100,50,51,0
265,3,2,9,0,13,100,57,47,0
265,3,2,10,1,55,72,62,42,19
265,3,2,11,1,79,93,66,63,16
265,3,2,12,0,5,100,45,55,0
265,3,2,13,0,62,93,63,47,16
265,3,2,14,0,0,100,51,62,0
265,3,2,15,0,0,100,48,35,0
265,3,2,16,0,22,100,54,46,27
265,3,2,17,0,23,100,53,45,0
265,3,2,18,0,0,100,74,41,0
265,3,2,19,0,0,100,50,50,0
265,3,2,20,1,0,100,50,57,0
266,3,1,1,1,43,92,72,65,NA
266,3,1,2,1,96,52,80,34,97
266,3,1,3,1,98,72,74,37,97
266,3,1,4,0,8,97,23,27,1
266,3,1,5,1,100,90,71,56,100
266,3,1,6,1,90,13,81,43,100
266,3,1,7,NA,99,22,82,31,99
266,3,1,8,1,100,52,87,67,100
266,3,1,9,1,3,16,53,22,100
266,3,1,10,0,44,86,75,58,55
266,3,2,1,0,38,63,66,45,64
266,3,2,2,1,69,71,76,60,79
266,3,2,3,0,36,94,48,39,31
266,3,2,4,0,52,73,61,39,58
266,3,2,5,0,0,100,35,64,0
266,3,2,6,1,100,78,100,69,100
266,3,2,7,0,0,100,28,74,3
266,3,2,8,0,60,86,55,63,35
266,3,2,9,0,0,97,23,29,0
266,3,2,10,0,0,94,1,32,0
266,3,2,11,1,100,66,100,58,100
266,3,2,12,0,0,100,20,71,0
266,3,2,13,0,0,100,26,66,0
266,3,2,14,1,100,55,99,31,100
266,3,2,15,0,0,98,1,27,0
266,3,2,16,1,100,76,100,69,100
266,3,2,17,0,0,100,9,75,0
266,3,2,18,1,100,74,83,29,100
266,3,2,19,1,100,31,100,42,100
266,3,2,20,1,100,89,100,40,100
267,3,1,1,0,70,35,62,24,93
267,3,1,2,1,83,88,74,63,89
267,3,1,3,0,5,100,6,6,0
267,3,1,4,0,42,63,49,36,26
267,3,1,5,0,50,44,57,21,24
267,3,1,6,0,2,100,2,2,2
267,3,1,7,NA,84,50,100,14,100
267,3,1,8,0,19,3,53,3,79
267,3,1,9,1,36,34,52,35,90
267,3,1,10,0,55,62,53,47,61
267,3,2,1,0,7,98,8,89,0
267,3,2,2,0,5,99,45,100,3
267,3,2,3,0,12,100,26,98,9
267,3,2,4,0,1,97,40,40,0
267,3,2,5,0,3,93,48,49,1
267,3,2,6,1,37,80,48,79,15
267,3,2,7,1,98,26,91,38,100
267,3,2,8,1,95,32,78,40,100
267,3,2,9,1,97,40,74,35,99
267,3,2,10,0,1,86,49,47,0
267,3,2,11,1,54,48,69,47,62
267,3,2,12,0,6,98,45,94,3
267,3,2,13,0,2,99,4,85,3
267,3,2,14,1,99,38,90,30,98
267,3,2,15,1,60,43,60,42,76
267,3,2,16,0,4,26,43,29,2
267,3,2,17,1,99,36,68,36,99
267,3,2,18,0,13,99,37,100,15
267,3,2,19,1,97,23,80,10,98
267,3,2,20,0,2,99,23,100,0
268,3,1,1,0,60,100,69,80,55
268,3,1,2,1,69,0,81,39,100
268,3,1,3,0,7,0,15,40,0
268,3,1,4,0,100,100,100,16,100
268,3,1,5,1,100,35,69,78,100
268,3,1,6,1,1,1,69,72,0
268,3,1,7,NA,0,100,100,71,0
268,3,1,8,0,24,61,11,0,28
268,3,1,9,1,0,0,0,0,100
268,3,1,10,0,0,100,12,26,30
268,3,2,1,0,3,97,1,97,1
268,3,2,2,0,1,98,1,1,2
268,3,2,3,0,6,80,5,50,8
268,3,2,4,0,73,30,67,63,100
268,3,2,5,0,0,100,0,100,0
268,3,2,6,0,28,88,2,86,18
268,3,2,7,0,28,68,36,62,41
268,3,2,8,0,87,74,78,19,32
268,3,2,9,0,1,98,2,70,1
268,3,2,10,0,2,91,2,78,3
268,3,2,11,0,3,98,5,51,3
268,3,2,12,1,95,13,98,50,96
268,3,2,13,1,97,5,99,10,97
268,3,2,14,1,98,2,98,3,100
268,3,2,15,1,100,2,100,0,100
268,3,2,16,1,97,4,96,2,93
268,3,2,17,0,23,90,23,75,6
268,3,2,18,1,97,1,99,1,97
268,3,2,19,1,97,3,95,8,97
268,3,2,20,1,96,6,96,8,88
269,3,1,1,0,0,100,50,50,0
269,3,1,2,0,0,100,50,0,0
269,3,1,3,1,29,20,50,10,19
269,3,1,4,0,3,10,40,70,10
269,3,1,5,0,70,0,61,40,60
269,3,1,6,0,0,0,70,70,0
269,3,1,7,NA,0,100,0,50,0
269,3,1,8,0,80,60,80,20,70
269,3,1,9,1,60,0,50,0,100
269,3,1,10,1,0,90,20,70,0
269,3,2,1,1,30,60,60,61,20
269,3,2,2,0,0,100,30,50,0
269,3,2,3,1,100,20,80,50,100
269,3,2,4,0,0,100,30,30,0
269,3,2,5,0,0,100,20,30,0
269,3,2,6,0,0,100,30,50,0
269,3,2,7,1,100,0,60,0,100
269,3,2,8,1,40,60,60,60,38
269,3,2,9,1,100,10,70,25,100
269,3,2,10,0,19,70,30,40,0
269,3,2,11,1,70,40,60,30,39
269,3,2,12,1,100,30,80,40,100
269,3,2,13,0,0,100,30,100,0
269,3,2,14,1,100,15,100,50,100
269,3,2,15,1,100,0,80,30,100
269,3,2,16,1,100,20,100,19,100
269,3,2,17,1,100,20,61,0,100
269,3,2,18,1,100,19,100,0,100
269,3,2,19,0,0,100,0,20,0
269,3,2,20,1,100,60,70,20,80
270,3,1,1,0,12,88,11,7,5
270,3,1,2,1,70,30,76,43,90
270,3,1,3,1,31,30,70,21,95
270,3,1,4,1,10,77,84,24,91
270,3,1,5,1,88,26,85,79,93
270,3,1,6,1,16,33,89,21,79
270,3,1,7,NA,7,46,10,11,9
270,3,1,8,1,37,30,68,24,85
270,3,1,9,1,10,8,50,7,92
270,3,1,10,0,10,80,20,10,60
270,3,2,1,0,0,100,0,0,0
270,3,2,2,0,0,98,2,4,0
270,3,2,3,0,0,100,8,15,0
270,3,2,4,0,0,91,24,19,7
270,3,2,5,0,0,91,7,12,0
270,3,2,6,1,82,53,93,37,93
270,3,2,7,0,15,79,9,17,20
270,3,2,8,0,9,92,6,8,0
270,3,2,9,1,52,35,90,15,97
270,3,2,10,0,0,100,0,0,0
270,3,2,11,1,30,25,90,21,94
270,3,2,12,1,17,14,85,20,96
270,3,2,13,0,18,95,27,16,20
270,3,2,14,1,77,48,96,66,94
270,3,2,15,0,1,75,29,20,26
270,3,2,16,0,7,93,6,6,0
270,3,2,17,1,13,19,87,22,95
270,3,2,18,1,10,11,93,12,90
270,3,2,19,1,26,8,96,27,96
270,3,2,20,0,0,100,0,0,0
271,3,1,1,1,50,15,60,0,100
271,3,1,2,0,0,90,0,0,0
271,3,1,3,0,0,100,0,0,0
271,3,1,4,1,60,50,50,70,50
271,3,1,5,1,30,40,70,0,100
271,3,1,6,0,10,30,50,10,30
271,3,1,7,NA,15,10,60,15,85
271,3,1,8,0,0,90,0,0,0
271,3,1,9,1,0,0,25,0,50
271,3,1,10,1,20,80,40,30,60
271,3,2,1,1,35,15,50,10,75
271,3,2,2,0,0,100,0,0,0
271,3,2,3,0,0,100,0,0,0
271,3,2,4,0,0,85,0,0,0
271,3,2,5,0,10,70,20,0,10
271,3,2,6,0,0,85,0,0,0
271,3,2,7,0,0,75,0,0,0
271,3,2,8,1,65,15,65,0,100
271,3,2,9,0,0,70,0,0,0
271,3,2,10,1,50,0,80,0,100
271,3,2,11,1,40,10,50,20,45
271,3,2,12,1,50,25,60,0,100
271,3,2,13,1,15,40,20,15,30
271,3,2,14,1,50,5,65,40,75
271,3,2,15,1,60,10,50,40,75
271,3,2,16,1,50,5,55,0,100
271,3,2,17,1,70,10,70,0,100
271,3,2,18,1,50,5,65,0,100
271,3,2,19,1,75,10,70,5,100
271,3,2,20,1,60,30,50,15,100
